Datetime,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Total_Load,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows
2017-09-09 06:50:00,23709.02655,14317.67152,10696.30235,48723.00042,19.68,86.2,0.352,1.078,0.896
2017-09-09 07:00:00,24002.12389,14545.94595,11108.15117,49656.221009999994,19.78,86.0,0.307,2.892,2.271
2017-09-09 07:10:00,24543.71681,14744.28274,11166.98672,50454.98627,19.76,85.4,0.355,5.641,4.475
2017-09-09 07:20:00,25149.02655,15032.43243,11261.1236,51442.582579999995,19.81,85.2,0.359,16.34,11.97
2017-09-09 07:30:00,25818.0531,15324.32432,11061.08274,52203.46016,19.93,84.7,0.352,27.04,19.94
2017-09-09 07:40:00,25843.53982,15769.64657,11214.05516,52827.241550000006,20.13,84.5,0.283,42.39,31.48
2017-09-09 07:50:00,26181.23894,15818.29522,11478.81512,53478.349279999995,20.35,84.1,0.309,54.36,41.05
2017-09-09 08:00:00,26869.38053,16102.7027,11267.00715,54239.090379999994,20.65,84.1,0.285,62.89,46.47
2017-09-09 08:10:00,27360.0,16375.88358,11961.2666,55697.150180000004,20.95,84.2,0.285,74.1,59.08
2017-09-09 08:20:00,27697.69912,16881.08108,12208.37589,56787.156090000004,21.28,84.5,0.283,81.2,62.83
2017-09-09 08:30:00,28118.23009,17101.8711,12514.32074,57734.42193,21.7,84.2,0.271,110.6,83.2
2017-09-09 08:40:00,28640.70796,17689.39709,13143.86108,59473.96613,21.99,84.2,0.289,156.0,95.4
2017-09-09 08:50:00,29526.37168,17951.35135,13290.94995,60768.67298,22.37,84.0,0.257,232.9,94.5
2017-09-09 09:00:00,29978.76106,18318.08732,13614.54545,61911.39382999999,22.58,83.1,0.286,278.4,110.4
2017-09-09 09:10:00,30628.67257,18636.17464,13861.65475,63126.50196,22.79,82.6,0.292,251.1,103.4
2017-09-09 09:20:00,31291.32743,18778.37838,13955.79162,64025.49743,22.87,81.2,0.276,332.9,90.9
2017-09-09 09:30:00,31750.0885,19279.83368,14297.03779,65326.95997,23.29,80.6,0.283,329.2,75.6
2017-09-09 09:40:00,32419.11504,19511.85031,14779.48927,66710.45462,23.6,78.4,0.277,484.2,74.7
2017-09-09 09:50:00,32724.95575,19788.77339,14920.69459,67434.42373,23.88,76.0,0.313,497.0,66.65
2017-09-09 10:00:00,33362.12389,19912.26611,14991.29724,68265.68724,24.12,73.5,0.348,503.2,65.33
2017-09-09 10:10:00,33795.39823,20181.70478,15361.96118,69339.06419,24.39,71.6,0.345,550.4,68.69
2017-09-09 10:20:00,33986.54867,20503.5343,15244.29009,69734.37306,24.81,69.46,0.296,580.5,65.37
2017-09-09 10:30:00,34470.79646,20769.23077,15409.02962,70649.05685,24.97,67.16,0.276,604.7,63.98
2017-09-09 10:40:00,34661.9469,20847.81705,15450.2145,70959.97845000001,25.05,67.92,0.274,619.1,63.1
2017-09-09 10:50:00,35165.30973,21061.12266,15456.09806,71682.53045,25.04,68.19,0.271,639.7,64.79
2017-09-09 11:00:00,35203.53982,21150.93555,15709.09091,72063.56628,25.35,67.62,0.264,659.7,67.88
2017-09-09 11:10:00,35203.53982,21469.02287,15809.11134,72481.67403,25.4,67.89,0.27,665.1,67.92
2017-09-09 11:20:00,35337.34513,21622.45322,15762.0429,72721.84125,25.46,68.79,0.264,678.6,68.69
2017-09-09 11:30:00,35815.22124,21614.96881,15938.54954,73368.73959,25.41,68.82,0.271,710.0,69.37
2017-09-09 11:40:00,35980.88496,21977.96258,15891.4811,73850.32864,25.38,68.92,0.27,726.0,69.77
2017-09-09 11:50:00,36063.71681,21869.43867,16009.1522,73942.30768,25.45,69.19,0.277,734.0,69.26
2017-09-09 12:00:00,36305.84071,21671.10187,16062.10419,74039.04677,25.49,69.62,0.294,747.0,68.83
2017-09-09 12:10:00,36522.47788,22007.90021,16020.91931,74551.2974,25.53,69.02,0.274,758.0,72.9
2017-09-09 12:20:00,36573.45133,22026.61123,16109.17263,74709.23519,25.66,68.72,0.269,765.0,74.5
2017-09-09 12:30:00,36414.15929,22026.61123,16138.5904,74579.36092,25.66,68.29,0.273,760.0,80.6
2017-09-09 12:40:00,36350.44248,21955.50936,16150.35751,74456.30935,25.53,68.39,0.27,760.0,83.6
2017-09-09 12:50:00,36452.38938,22348.44075,16244.49438,75045.32451,25.49,68.72,0.267,774.0,96.4
2017-09-09 13:00:00,36700.88496,22247.40125,16338.63126,75286.91747,25.39,68.66,0.27,780.0,86.3
2017-09-09 13:10:00,36936.63717,22142.61954,16256.26149,75335.5182,25.53,67.69,0.26,785.0,82.8
2017-09-09 13:20:00,36777.34513,22232.43243,16168.00817,75177.78573,25.57,68.59,0.261,777.0,75.9
2017-09-09 13:30:00,36745.48673,22281.08108,16050.33708,75076.90488999999,25.84,66.26,0.262,759.0,69.13
2017-09-09 13:40:00,36528.84956,22127.65073,16103.28907,74759.78936000001,25.88,65.96,0.262,770.0,64.82
2017-09-09 13:50:00,36496.99115,22146.36175,16238.61083,74881.96373,26.11,65.26,0.263,770.0,59.66
2017-09-09 14:00:00,36528.84956,21704.7817,16226.84372,74460.47498,26.26,64.45,0.264,761.0,56.36
2017-09-09 14:10:00,36101.9469,21498.9605,16044.45352,73645.36092,26.41,64.79,0.258,749.0,55.1
2017-09-09 14:20:00,36038.23009,21652.39085,16085.63841,73776.25935,26.42,63.22,0.26,739.0,53.43
2017-09-09 14:30:00,35745.13274,21379.20998,15962.08376,73086.42648,26.6,61.79,0.26,733.0,52.52
2017-09-09 14:40:00,35624.0708,21364.24116,15979.73442,72968.04638000001,26.52,62.05,0.257,711.0,51.99
2017-09-09 14:50:00,35273.62832,21278.17048,15791.46067,72343.25947,26.37,61.12,0.257,698.8,52.03
2017-09-09 15:00:00,35241.76991,21128.48233,15673.78958,72044.04182,26.39,59.55,0.261,682.4,52.39
2017-09-09 15:10:00,35127.07965,21034.92723,15750.27579,71912.28267,26.69,57.95,0.256,660.3,53.29
2017-09-09 15:20:00,34865.84071,20945.11435,15573.76915,71384.72420999999,26.7,56.75,0.259,627.8,52.39
2017-09-09 15:30:00,34502.65487,20810.39501,15626.72114,70939.77102,26.7,56.75,0.257,608.6,49.77
2017-09-09 15:40:00,34451.68142,20447.40125,15603.18693,70502.2696,26.67,55.99,0.257,597.6,49.12
2017-09-09 15:50:00,34311.50442,20772.97297,15597.30337,70681.78076,26.7,56.49,0.257,577.8,47.92
2017-09-09 16:00:00,34101.23894,20597.0894,15567.8856,70266.21394,26.7,57.75,0.26,555.3,46.82
2017-09-09 16:10:00,34075.75221,20357.58836,15444.33095,69877.67152,26.85,56.12,0.257,528.4,45.87
2017-09-09 16:20:00,33916.46018,20204.158,15456.09806,69576.71624000001,26.68,57.79,0.257,501.3,45.2
2017-09-09 16:30:00,33948.31858,20080.66528,15414.91318,69443.89704,26.43,58.15,0.259,474.0,44.56
2017-09-09 16:40:00,34273.27434,20155.50936,15479.63228,69908.41598,26.44,58.15,0.259,447.0,43.65
2017-09-09 16:50:00,34012.0354,20103.1185,15367.84474,69482.99864,26.58,57.22,0.258,419.1,42.32
2017-09-09 17:00:00,34139.46903,20256.54886,15391.37896,69787.39685,26.4,58.39,0.26,390.5,40.7
2017-09-09 17:10:00,33489.55752,20189.18919,15491.39939,69170.14610000001,26.58,58.52,0.264,360.7,38.95
2017-09-09 17:20:00,33113.62832,20241.58004,15403.14607,68758.35443,26.39,58.32,0.266,331.5,37.64
2017-09-09 17:30:00,33062.65487,20118.08732,15509.05005,68689.79224,26.49,58.49,0.261,300.1,36.24
2017-09-09 17:40:00,33419.46903,20162.99376,15738.50868,69320.97147,26.3,58.85,0.262,268.2,34.78
2017-09-09 17:50:00,33693.45133,20125.57173,15967.96731,69786.99037000001,26.33,58.89,0.264,237.5,33.59
2017-09-09 18:00:00,34152.21239,20372.55717,16273.91216,70798.68172,26.2,59.49,0.261,207.4,32.12
2017-09-09 18:10:00,34865.84071,20529.72973,16603.39122,71998.96166,26.05,59.79,0.261,134.2,30.34
2017-09-09 18:20:00,35808.84956,21117.25572,17656.5475,74582.65278,26.04,59.75,0.262,116.9,29.49
2017-09-09 18:30:00,37095.9292,22307.27651,19515.75077,78918.95648,26.06,59.69,0.262,119.8,50.8
2017-09-09 18:40:00,40096.99115,24021.20582,21192.56384,85310.76081,25.95,60.22,0.262,94.2,89.9
2017-09-09 18:50:00,44264.0708,26053.22245,22022.14505,92339.43830000001,25.91,60.45,0.262,71.1,78.6
2017-09-09 19:00:00,45436.46018,26723.07692,22310.43922,94469.97632,25.78,61.05,0.262,48.62,53.54
2017-09-09 19:10:00,46111.85841,27003.7422,22439.87743,95555.47803999999,25.57,61.82,0.261,28.49,30.18
2017-09-09 19:20:00,46239.29204,27149.68815,22457.52809,95846.50828000001,25.42,62.05,0.265,10.7,9.01
2017-09-09 19:30:00,46137.34513,27044.90644,22398.69254,95580.94411,25.23,62.85,0.27,5.121,4.267
2017-09-09 19:40:00,46264.77876,26955.09356,22251.60368,95471.476,25.11,63.65,0.264,1.74,1.448
2017-09-09 19:50:00,45895.22124,26782.95218,22233.95301,94912.12643,24.92,63.59,0.265,0.274,0.256
2017-09-09 20:00:00,45328.14159,26614.55301,22145.69969,94088.39429,24.85,63.62,0.264,0.095,0.074
2017-09-09 20:10:00,45366.37168,26352.59875,21945.65884,93664.62927,24.72,63.15,0.267,0.099,0.048
2017-09-09 20:20:00,45481.06195,26012.05821,21986.84372,93479.96388000001,24.48,63.38,0.267,0.117,0.093
2017-09-09 20:30:00,45697.69912,25944.69854,22045.67926,93688.07692,24.07,63.59,0.263,0.106,0.089
2017-09-09 20:40:00,45302.65487,25851.14345,22139.81614,93293.61446,23.9,63.95,0.272,0.121,0.063
2017-09-09 20:50:00,44569.9115,25652.80665,22063.32993,92286.04808000001,23.89,63.89,0.276,0.088,0.074
2017-09-09 21:00:00,43964.60177,25506.86071,22128.04903,91599.51151,23.81,63.75,0.272,0.084,0.085
2017-09-09 21:10:00,43442.12389,25327.23493,22028.0286,90797.38742,23.75,64.09,0.27,0.08,0.107
2017-09-09 21:20:00,43340.17699,24926.81913,21986.84372,90253.83984,23.81,64.42,0.276,0.091,0.07
2017-09-09 21:30:00,42926.0177,24863.20166,21786.80286,89576.02221999998,24.19,64.62,0.273,0.091,0.078
2017-09-09 21:40:00,42250.61947,24571.30977,21563.22778,88385.15702,24.65,63.19,0.275,0.11,0.074
2017-09-09 21:50:00,42167.78761,24328.06653,21474.97446,87970.8286,24.71,60.95,0.274,0.106,0.085
2017-09-09 22:00:00,41587.9646,24036.17464,21339.65271,86963.79195,24.7,60.52,0.275,0.106,0.089
2017-09-09 22:10:00,40874.33628,23856.54886,21304.35138,86035.23652,24.63,60.39,0.272,0.095,0.059
2017-09-09 22:20:00,39746.54867,23497.2973,21045.47497,84289.32093999999,24.47,59.92,0.275,0.08,0.104
2017-09-09 22:30:00,38924.60177,23134.30353,20745.41369,82804.31899,24.64,58.29,0.277,0.069,0.163
2017-09-09 22:40:00,38427.61062,22782.53638,20310.03064,81520.17764,24.74,55.41,0.271,0.099,0.126
2017-09-09 22:50:00,37771.32743,22539.29314,19762.86006,80073.48063,24.63,57.08,0.272,0.117,0.081
2017-09-09 23:00:00,36777.34513,22079.00208,19515.75077,78372.09797999999,24.12,60.19,0.273,0.095,0.126
2017-09-09 23:10:00,35942.65487,21573.80457,19086.25128,76602.71072,23.88,61.02,0.272,0.088,0.104
2017-09-09 23:20:00,35018.76106,21057.38046,18692.05312,74768.19464,23.7,62.15,0.273,0.08,0.1
2017-09-09 23:30:00,34534.51327,20716.83992,18321.38917,73572.74236,23.55,62.69,0.284,0.077,0.104
2017-09-09 23:40:00,33648.84956,20350.10395,17921.30746,71920.26097,23.46,63.35,0.34,0.099,0.089
2017-09-09 23:50:00,32820.53097,19755.09356,17179.97957,69755.6041,23.42,63.15,0.305,0.095,0.089
2017-09-10 00:00:00,32221.59292,19440.74844,16585.74055,68248.08191,23.37,63.19,0.276,0.073,0.156
2017-09-10 00:10:00,31431.50442,18752.18295,16256.26149,66439.94886,23.33,62.99,0.283,0.066,0.122
2017-09-10 00:20:00,30896.28319,18482.74428,15832.64556,65211.673030000005,23.21,63.52,0.275,0.088,0.093
2017-09-10 00:30:00,30335.57522,18261.95426,15585.53626,64183.06574,23.05,63.82,0.282,0.095,0.063
2017-09-10 00:40:00,29883.18584,17786.69439,15161.92033,62831.800559999996,22.86,65.05,0.281,0.091,0.081
2017-09-10 00:50:00,29386.19469,17517.25572,14844.20838,61747.65879,22.55,66.72,0.294,0.08,0.141
2017-09-10 01:00:00,28959.29204,17169.23077,14708.88662,60837.40942999999,22.34,67.72,0.313,0.073,0.111
2017-09-10 01:10:00,28678.93805,16896.0499,14432.35955,60007.3475,22.17,68.89,0.328,0.066,0.093
2017-09-10 01:20:00,28449.55752,16974.63617,14314.68846,59738.88215,22.06,69.32,0.334,0.084,0.122
2017-09-10 01:30:00,27799.64602,16439.50104,14132.29826,58371.44532,21.97,69.36,0.345,0.088,0.115
2017-09-10 01:40:00,27723.18584,16413.30561,14220.55158,58357.04303,21.74,70.7,0.353,0.095,0.059
2017-09-10 01:50:00,27608.49558,16181.28898,14349.98979,58139.77435,21.6,70.7,0.358,0.084,0.111
2017-09-10 02:00:00,27360.0,15706.02911,14285.27068,57351.299790000005,21.54,70.7,0.296,0.077,0.126
2017-09-10 02:10:00,26926.72566,15664.86486,14149.94893,56741.53945,21.49,70.7,0.325,0.088,0.107
2017-09-10 02:20:00,26729.20354,15646.15385,14014.62717,56389.98456,21.5,70.5,0.302,0.069,0.119
2017-09-10 02:30:00,26410.61947,15672.34927,13944.02451,56026.99325,21.44,70.7,0.303,0.069,0.119
2017-09-10 02:40:00,26308.67257,15429.10603,13732.21655,55469.995149999995,21.39,70.6,0.332,0.069,0.107
2017-09-10 02:50:00,26028.31858,15286.90229,13485.10725,54800.32812,21.35,70.3,0.314,0.077,0.111
2017-09-10 03:00:00,26244.95575,15111.01871,13579.24413,54935.21859,21.34,70.3,0.333,0.084,0.148
2017-09-10 03:10:00,26168.49558,15227.02703,13555.70991,54951.23252,21.23,70.6,0.346,0.099,0.056
2017-09-10 03:20:00,26028.31858,15111.01871,13490.99081,54630.3281,21.17,70.4,0.333,0.058,0.111
2017-09-10 03:30:00,25964.60177,15099.7921,13396.85393,54461.2478,21.09,70.2,0.358,0.091,0.081
2017-09-10 03:40:00,25951.85841,15009.97921,13402.73749,54364.57511,21.04,70.2,0.338,0.084,0.122
2017-09-10 03:50:00,26104.77876,15024.94802,13296.8335,54426.56028,20.98,69.89,0.288,0.073,0.096
2017-09-10 04:00:00,25907.25664,14893.97089,13314.48417,54115.7117,20.9,69.56,0.315,0.058,0.163
2017-09-10 04:10:00,26136.63717,15032.43243,13273.29928,54442.36888,20.7,70.1,0.336,0.077,0.144
2017-09-10 04:20:00,26181.23894,14946.36175,13532.17569,54659.776379999996,20.3,72.0,0.332,0.099,0.093
2017-09-10 04:30:00,26550.79646,15230.76923,13591.01124,55372.57693,19.96,72.9,0.34,0.073,0.122
2017-09-10 04:40:00,26270.44248,14968.81497,13338.01839,54577.27584,19.89,72.9,0.35,0.066,0.137
2017-09-10 04:50:00,25926.37168,14721.82952,13073.25843,53721.45963,20.03,72.9,0.35,0.062,0.096
2017-09-10 05:00:00,25894.51327,14751.76715,12926.16956,53572.44998,20.14,72.3,0.346,0.073,0.159
2017-09-10 05:10:00,25646.0177,14617.04782,12637.87538,52900.9409,20.26,71.3,0.348,0.051,0.163
2017-09-10 05:20:00,24798.58407,13984.61538,12202.49234,50985.69179,20.29,70.9,0.359,0.102,0.085
2017-09-10 05:30:00,23192.92035,12775.88358,11531.76711,47500.57104,20.01,72.0,0.338,0.073,0.152
2017-09-10 05:40:00,22211.68142,12517.67152,10813.97344,45543.32638,19.88,72.5,0.349,0.084,0.085
2017-09-10 05:50:00,21561.76991,11758.00416,9978.508682,43298.282752,20.09,72.4,0.348,0.073,0.093
2017-09-10 06:00:00,21249.55752,11076.92308,9672.563841,41999.044441,20.16,71.6,0.358,0.088,0.122
2017-09-10 06:10:00,21389.73451,10979.62578,9637.262513,42006.622803,19.86,72.5,0.355,0.058,0.13
2017-09-10 06:20:00,21345.13274,11046.98545,9572.543412,41964.661602,19.63,73.2,0.335,0.084,0.107
2017-09-10 06:30:00,21262.30088,10975.88358,9566.659857,41804.844316999995,19.61,74.2,0.338,0.117,0.148
2017-09-10 06:40:00,21326.0177,11177.96258,9643.146067,42147.126347,19.41,75.6,0.334,0.991,0.778
2017-09-10 06:50:00,21555.39823,11312.68191,9772.58427,42640.66441,19.47,75.8,0.351,4.799,3.656
2017-09-10 07:00:00,21784.77876,11496.0499,9966.741573,43247.570233,19.58,75.9,0.331,9.63,7.18
2017-09-10 07:10:00,22007.78761,11701.8711,10219.73442,43929.393130000004,19.62,75.9,0.325,31.18,17.29
2017-09-10 07:20:00,22218.0531,11814.13721,10337.40552,44369.595830000006,19.41,76.7,0.358,37.09,20.44
2017-09-10 07:30:00,22498.40708,11900.2079,10631.58325,45030.198229999995,19.45,76.7,0.361,34.96,22.59
2017-09-10 07:40:00,22823.36283,12203.3264,10913.99387,45940.683099999995,19.39,75.5,0.362,50.84,27.97
2017-09-10 07:50:00,22893.45133,12334.30353,11196.40449,46424.15935,19.36,76.1,0.363,94.4,37.7
2017-09-10 08:00:00,23282.12389,12719.75052,11578.83555,47580.70995999999,19.53,76.2,0.356,95.0,41.31
2017-09-10 08:10:00,23893.80531,12918.08732,11914.19816,48726.09079,19.52,76.6,0.334,148.4,49.87
2017-09-10 08:20:00,24378.0531,13146.36175,12455.48519,49979.90004,19.68,76.7,0.34,204.0,62.42
2017-09-10 08:30:00,24824.0708,13531.80873,12702.59448,51058.474010000005,19.85,76.7,0.339,276.6,83.1
2017-09-10 08:40:00,25391.15044,13733.88773,12914.40245,52039.44062,20.14,76.2,0.335,237.4,87.4
2017-09-10 08:50:00,26015.57522,14104.3659,13037.9571,53157.89822,20.44,73.8,0.304,278.5,94.6
2017-09-10 09:00:00,26467.9646,14317.67152,13408.62104,54194.257159999994,20.79,71.5,0.314,371.6,97.5
2017-09-10 09:10:00,27117.87611,14766.73597,13591.01124,55475.62332,21.28,70.2,0.313,345.3,86.6
2017-09-10 09:20:00,27971.68142,15182.12058,13720.44944,56874.25144000001,21.8,68.49,0.298,446.7,91.2
2017-09-10 09:30:00,28328.49558,15470.27027,13879.30541,57678.07126,22.26,66.49,0.299,475.3,87.6
2017-09-10 09:40:00,28838.23009,15743.45114,14149.94893,58731.63016,22.8,64.62,0.294,462.1,76.7
2017-09-10 09:50:00,29437.16814,16170.06237,14332.33912,59939.56963,23.25,62.19,0.302,511.2,72.8
2017-09-10 10:00:00,30010.61947,16147.60915,14479.42799,60637.656610000005,23.67,59.92,0.304,469.1,67.33
2017-09-10 10:10:00,30635.04425,16450.72765,14644.16752,61729.93942,24.02,58.95,0.325,539.6,70.4
2017-09-10 10:20:00,31176.63717,16903.5343,14744.18795,62824.35942,24.53,57.75,0.305,597.9,70.9
2017-09-10 10:30:00,31699.11504,17101.8711,14461.77732,63262.76346,25.08,56.92,0.303,621.2,73.3
2017-09-10 10:40:00,31992.21239,17169.23077,14608.86619,63770.309349999996,25.56,55.79,0.29,617.1,77.9
2017-09-10 10:50:00,32170.61947,17438.66944,14544.14709,64153.436,26.2,53.35,0.268,627.5,80.8
2017-09-10 11:00:00,32221.59292,17446.15385,14673.58529,64341.33206,26.97,50.82,0.27,660.2,92.4
2017-09-10 11:10:00,32508.31858,17854.05405,14820.67416,65183.04679,27.04,47.35,0.263,461.9,92.1
2017-09-10 11:20:00,32814.15929,17842.82744,15008.94791,65665.93464,27.15,46.95,0.26,665.3,94.1
2017-09-10 11:30:00,33069.02655,17898.9605,14855.97549,65823.96254000001,27.38,46.92,0.264,687.0,102.9
2017-09-10 11:40:00,33234.69027,17827.85863,15091.31767,66153.86657,27.33,47.35,0.265,692.2,101.9
2017-09-10 11:50:00,33578.76106,17973.80457,15279.59142,66832.15705,27.48,47.58,0.261,744.0,96.9
2017-09-10 12:00:00,33763.53982,18033.67983,15273.70787,67070.92752,27.45,48.72,0.261,733.0,100.0
2017-09-10 12:10:00,33699.82301,18119.75052,15314.89275,67134.46628000001,27.45,47.98,0.259,752.0,118.8
2017-09-10 12:20:00,34069.38053,18426.61123,14020.51073,66516.50249,27.19,49.48,0.257,711.0,149.1
2017-09-10 12:30:00,34082.12389,18972.97297,12249.56078,65304.657640000005,27.11,50.18,0.255,668.8,175.8
2017-09-10 12:40:00,34209.55752,21757.17256,12337.8141,68304.54418,26.94,50.65,0.261,644.3,200.9
2017-09-10 12:50:00,34330.61947,21742.20374,12402.5332,68475.35641000001,27.02,51.45,0.259,573.0,211.9
2017-09-10 13:00:00,34470.79646,22086.48649,12284.8621,68842.14504999999,27.18,50.32,0.257,695.7,203.1
2017-09-10 13:10:00,34566.37168,21936.79834,12308.39632,68811.56633999999,27.13,50.72,0.259,726.0,188.8
2017-09-10 13:20:00,34496.28319,22034.09563,12273.09499,68803.47381,27.54,48.72,0.259,735.0,188.7
2017-09-10 13:30:00,34655.57522,22131.39293,12173.07457,68960.04272,27.55,48.05,0.26,709.0,213.5
2017-09-10 13:40:00,34470.79646,22296.0499,12414.30031,69181.14667,27.6,49.52,0.259,617.6,245.4
2017-09-10 13:50:00,34037.52212,22019.12682,12396.64964,68453.29858,27.25,50.65,0.259,383.1,214.2
2017-09-10 14:00:00,34005.66372,22004.158,12296.62921,68306.45092999999,27.03,50.72,0.256,487.8,205.6
2017-09-10 14:10:00,33992.92035,21948.02495,12355.46476,68296.41006,26.81,51.15,0.257,547.8,182.2
2017-09-10 14:20:00,33954.69027,21996.6736,12249.56078,68200.92465,26.93,52.18,0.255,797.0,174.1
2017-09-10 14:30:00,33903.71681,21891.89189,12643.75894,68439.36764,27.25,51.22,0.259,575.2,172.2
2017-09-10 14:40:00,33642.47788,21102.2869,13279.18284,68023.94761999999,26.98,51.32,0.258,361.8,204.7
2017-09-10 14:50:00,33374.86726,20772.97297,13167.3953,67315.23553,26.87,53.58,0.256,641.4,249.4
2017-09-10 15:00:00,33107.25664,20589.60499,13220.34729,66917.20892,26.89,54.58,0.257,545.5,226.6
2017-09-10 15:10:00,33126.37168,20630.76923,13226.23085,66983.37176000001,26.66,55.12,0.257,527.9,207.5
2017-09-10 15:20:00,32871.50442,20398.7526,13167.3953,66437.65232,26.67,55.29,0.262,408.6,193.1
2017-09-10 15:30:00,32788.67257,20177.96258,13132.09397,66098.72912,26.53,57.82,0.259,386.4,194.7
2017-09-10 15:40:00,32648.49558,20118.08732,13114.44331,65881.02621,26.25,58.52,0.259,571.8,218.4
2017-09-10 15:50:00,32673.9823,20192.93139,13249.76507,66116.67876,26.27,57.72,0.26,525.1,200.5
2017-09-10 16:00:00,32323.53982,20417.46362,13202.69663,65943.70007,26.35,52.25,0.261,325.6,162.0
2017-09-10 16:10:00,32004.95575,20200.4158,13067.37487,65272.746419999996,26.46,52.48,0.262,368.1,155.4
2017-09-10 16:20:00,32106.90265,20365.07277,13079.14198,65551.1174,26.27,55.89,0.262,238.4,133.8
2017-09-10 16:30:00,32004.95575,20305.19751,13020.30644,65330.45970000001,26.05,57.35,0.262,419.2,160.6
2017-09-10 16:40:00,31934.86726,20279.00208,12967.35444,65181.22378,26.0,59.15,0.263,457.3,146.0
2017-09-10 16:50:00,31794.69027,20166.73597,13026.18999,64987.61623,25.92,58.95,0.29,398.6,119.0
2017-09-10 17:00:00,31883.89381,20103.1185,13026.18999,65013.202300000004,26.18,54.58,0.26,402.7,133.7
2017-09-10 17:10:00,31947.61062,20204.158,12990.88866,65142.65728,26.27,52.28,0.264,321.2,112.7
2017-09-10 17:20:00,31781.9469,20181.70478,12890.86823,64854.519909999995,26.33,50.48,0.261,230.0,94.0
2017-09-10 17:30:00,31813.80531,20241.58004,13002.65577,65058.041119999994,26.38,52.18,0.261,158.1,104.8
2017-09-10 17:40:00,32030.44248,19964.65696,13002.65577,64997.75521,26.2,53.72,0.261,283.0,126.7
2017-09-10 17:50:00,32412.74336,20544.69854,13285.06639,66242.50829,26.27,54.98,0.26,250.3,105.6
2017-09-10 18:00:00,32623.00885,20690.64449,13532.17569,66845.82903,26.05,59.72,0.259,190.5,78.7
2017-09-10 18:10:00,33419.46903,21124.74012,13838.12053,68382.32968,25.8,61.49,0.258,140.5,69.4
2017-09-10 18:20:00,34260.53097,21570.06237,14255.85291,70086.44625,25.61,65.89,0.259,116.3,65.79
2017-09-10 18:30:00,35579.46903,23231.60083,15550.23493,74361.30479000001,25.21,69.46,0.262,109.7,64.17
2017-09-10 18:40:00,38338.40708,25286.07069,16832.84985,80457.32762,24.82,73.7,0.259,80.3,58.22
2017-09-10 18:50:00,41747.25664,26996.2578,17962.49234,86706.00678,24.62,75.1,0.26,35.26,28.62
2017-09-10 19:00:00,43072.56637,27987.94179,18256.67007,89317.17822999999,24.37,77.0,0.26,17.11,13.62
2017-09-10 19:10:00,43754.33628,28410.81081,18286.08784,90451.23493,24.02,79.4,0.258,10.15,8.02
2017-09-10 19:20:00,44550.79646,28856.13306,18391.99183,91798.92135,23.83,80.2,0.257,7.22,6.341
2017-09-10 19:30:00,44678.23009,28597.921,18339.03984,91615.19093,23.63,81.0,0.256,3.129,2.574
2017-09-10 19:40:00,44875.75221,28867.35967,18309.62206,92052.73394,23.58,81.0,0.258,0.735,0.659
2017-09-10 19:50:00,44652.74336,28747.60915,18415.52605,91815.87856,23.45,81.6,0.26,0.121,0.133
2017-09-10 20:00:00,44761.06195,28818.71102,18244.90296,91824.67593,23.42,82.0,0.265,0.073,0.093
2017-09-10 20:10:00,44837.52212,28706.44491,18233.13585,91777.10287999999,23.34,82.3,0.264,0.08,0.1
2017-09-10 20:20:00,44939.46903,28844.90644,18415.52605,92199.90152,23.19,82.7,0.266,0.069,0.115
2017-09-10 20:30:00,45041.41593,28897.2973,18421.4096,92360.12283,23.1,83.3,0.278,0.088,0.1
2017-09-10 20:40:00,44933.09735,28822.45322,18450.82737,92206.37793999999,23.0,83.6,0.26,0.062,0.119
2017-09-10 20:50:00,44875.75221,28975.88358,18450.82737,92302.46316,22.88,84.1,0.267,0.066,0.119
2017-09-10 21:00:00,44894.86726,28972.14137,18297.85495,92164.86358,22.79,84.4,0.289,0.073,0.096
2017-09-10 21:10:00,44799.29204,28919.75052,18038.97855,91758.02111,22.68,84.6,0.279,0.069,0.156
2017-09-10 21:20:00,44576.28319,29020.79002,17862.47191,91459.54512,22.57,85.2,0.271,0.04,0.152
2017-09-10 21:30:00,44162.12389,28740.12474,17803.63636,90705.88499,22.42,85.2,0.275,0.091,0.126
2017-09-10 21:40:00,43544.0708,28339.70894,17950.72523,89834.50497,22.16,85.8,0.291,0.055,0.126
2017-09-10 21:50:00,42779.46903,28040.33264,17785.9857,88605.78737,22.06,86.1,0.283,0.066,0.13
2017-09-10 22:00:00,42180.53097,27606.23701,17680.08172,87466.8497,21.98,86.6,0.288,0.066,0.111
2017-09-10 22:10:00,41275.75221,27246.98545,17315.30133,85838.03899,21.88,86.6,0.315,0.069,0.137
2017-09-10 22:20:00,40320.0,26595.842,16597.50766,83513.34966,21.73,86.8,0.294,0.058,0.119
2017-09-10 22:30:00,39498.0531,26064.44906,16168.00817,81730.51033,21.66,87.2,0.285,0.095,0.126
2017-09-10 22:40:00,38548.67257,25682.74428,15832.64556,80064.06241,21.57,86.9,0.277,0.066,0.141
2017-09-10 22:50:00,37694.86726,25113.92931,15320.7763,78129.57287,21.35,87.2,0.3,0.091,0.137
2017-09-10 23:00:00,36764.60177,24593.76299,15079.55056,76437.91532,21.27,87.1,0.296,0.08,0.115
