Datetime,Load,Temperature,Hour,Day,Month,Season
2023-11-26 10:00:00,2062.5,27.4,10,Sunday,11,Autumn
2023-11-26 11:00:00,2105.7,27.4,11,Sunday,11,Autumn
2023-11-26 12:00:00,2262.7,27.6,12,Sunday,11,Autumn
2023-11-26 13:00:00,2395.8,27.1,13,Sunday,11,Autumn
2023-11-26 14:00:00,2524.8,24.9,14,Sunday,11,Autumn
2023-11-26 15:00:00,2716.2,26.3,15,Sunday,11,Autumn
2023-11-26 16:00:00,2860.7,27.8,16,Sunday,11,Autumn
2023-11-26 17:00:00,3143.1,27.1,17,Sunday,11,Autumn
2023-11-26 18:00:00,3313.3,27.2,18,Sunday,11,Autumn
2023-11-26 19:00:00,3549.7,26.9,19,Sunday,11,Autumn
2023-11-26 20:00:00,3633.1,26.1,20,Sunday,11,Autumn
2023-11-26 21:00:00,3591.6,26.7,21,Sunday,11,Autumn
2023-11-26 22:00:00,3442.7,27.0,22,Sunday,11,Autumn
2023-11-26 23:00:00,3368.5,27.4,23,Sunday,11,Autumn
2023-11-27 00:00:00,3191.1,27.9,0,Monday,11,Autumn
2023-11-27 01:00:00,3047.8,27.0,1,Monday,11,Autumn
2023-11-27 02:00:00,2722.9,25.8,2,Monday,11,Autumn
2023-11-27 03:00:00,2735.7,25.2,3,Monday,11,Autumn
2023-11-27 04:00:00,2469.6,31.2,4,Monday,11,Autumn
2023-11-27 05:00:00,2374.6,25.6,5,Monday,11,Autumn
2023-11-27 06:00:00,2160.6,26.5,6,Monday,11,Autumn
2023-11-27 07:00:00,2119.4,28.1,7,Monday,11,Autumn
2023-11-27 08:00:00,2065.9,27.8,8,Monday,11,Autumn
2023-11-27 09:00:00,1953.3,28.1,9,Monday,11,Autumn
2023-11-27 10:00:00,2081.0,26.6,10,Monday,11,Autumn
2023-11-27 11:00:00,2183.0,27.7,11,Monday,11,Autumn
2023-11-27 12:00:00,2201.2,27.4,12,Monday,11,Autumn
2023-11-27 13:00:00,2419.9,26.8,13,Monday,11,Autumn
2023-11-27 14:00:00,2481.9,27.7,14,Monday,11,Autumn
2023-11-27 15:00:00,2724.2,28.9,15,Monday,11,Autumn
2023-11-27 16:00:00,2705.5,27.3,16,Monday,11,Autumn
2023-11-27 17:00:00,3275.4,27.3,17,Monday,11,Autumn
2023-11-27 18:00:00,3452.4,28.9,18,Monday,11,Autumn
2023-11-27 19:00:00,3510.0,28.7,19,Monday,11,Autumn
2023-11-27 20:00:00,3463.8,29.7,20,Monday,11,Autumn
2023-11-27 21:00:00,3644.5,24.7,21,Monday,11,Autumn
2023-11-27 22:00:00,3363.0,28.7,22,Monday,11,Autumn
2023-11-27 23:00:00,3353.0,28.2,23,Monday,11,Autumn
2023-11-28 00:00:00,3109.5,25.8,0,Tuesday,11,Autumn
2023-11-28 01:00:00,2880.2,27.5,1,Tuesday,11,Autumn
2023-11-28 02:00:00,2878.7,28.7,2,Tuesday,11,Autumn
2023-11-28 03:00:00,2693.1,25.9,3,Tuesday,11,Autumn
2023-11-28 04:00:00,2540.2,27.8,4,Tuesday,11,Autumn
2023-11-28 05:00:00,2330.9,28.5,5,Tuesday,11,Autumn
2023-11-28 06:00:00,2124.2,25.6,6,Tuesday,11,Autumn
2023-11-28 07:00:00,2155.1,27.0,7,Tuesday,11,Autumn
2023-11-28 08:00:00,2028.0,27.6,8,Tuesday,11,Autumn
2023-11-28 09:00:00,1950.5,26.0,9,Tuesday,11,Autumn
2023-11-28 10:00:00,2110.8,25.8,10,Tuesday,11,Autumn
2023-11-28 11:00:00,2214.1,27.0,11,Tuesday,11,Autumn
2023-11-28 12:00:00,2200.0,28.4,12,Tuesday,11,Autumn
2023-11-28 13:00:00,2457.0,28.1,13,Tuesday,11,Autumn
2023-11-28 14:00:00,2489.7,25.9,14,Tuesday,11,Autumn
2023-11-28 15:00:00,2631.9,28.1,15,Tuesday,11,Autumn
2023-11-28 16:00:00,2808.2,25.9,16,Tuesday,11,Autumn
2023-11-28 17:00:00,3202.5,24.8,17,Tuesday,11,Autumn
2023-11-28 18:00:00,3250.4,26.6,18,Tuesday,11,Autumn
2023-11-28 19:00:00,3586.1,28.9,19,Tuesday,11,Autumn
2023-11-28 20:00:00,3578.5,28.2,20,Tuesday,11,Autumn
2023-11-28 21:00:00,3562.9,27.2,21,Tuesday,11,Autumn
2023-11-28 22:00:00,3564.8,26.5,22,Tuesday,11,Autumn
2023-11-28 23:00:00,3271.8,26.6,23,Tuesday,11,Autumn
2023-11-29 00:00:00,3035.3,27.2,0,Wednesday,11,Autumn
2023-11-29 01:00:00,3021.8,25.4,1,Wednesday,11,Autumn
2023-11-29 02:00:00,2901.2,26.5,2,Wednesday,11,Autumn
2023-11-29 03:00:00,2672.5,26.7,3,Wednesday,11,Autumn
2023-11-29 04:00:00,2430.0,25.0,4,Wednesday,11,Autumn
2023-11-29 05:00:00,2292.0,25.8,5,Wednesday,11,Autumn
2023-11-29 06:00:00,2198.2,27.6,6,Wednesday,11,Autumn
2023-11-29 07:00:00,2112.6,27.0,7,Wednesday,11,Autumn
2023-11-29 08:00:00,1983.9,26.6,8,Wednesday,11,Autumn
2023-11-29 09:00:00,2049.5,25.7,9,Wednesday,11,Autumn
2023-11-29 10:00:00,2038.5,29.4,10,Wednesday,11,Autumn
2023-11-29 11:00:00,2005.9,25.8,11,Wednesday,11,Autumn
2023-11-29 12:00:00,2143.0,27.4,12,Wednesday,11,Autumn
2023-11-29 13:00:00,2293.2,26.3,13,Wednesday,11,Autumn
2023-11-29 14:00:00,2470.2,27.1,14,Wednesday,11,Autumn
2023-11-29 15:00:00,2772.2,27.7,15,Wednesday,11,Autumn
2023-11-29 16:00:00,2859.4,25.0,16,Wednesday,11,Autumn
2023-11-29 17:00:00,3000.6,27.0,17,Wednesday,11,Autumn
2023-11-29 18:00:00,3320.9,28.8,18,Wednesday,11,Autumn
2023-11-29 19:00:00,3477.3,29.7,19,Wednesday,11,Autumn
2023-11-29 20:00:00,3645.0,26.8,20,Wednesday,11,Autumn
2023-11-29 21:00:00,3643.0,27.1,21,Wednesday,11,Autumn
2023-11-29 22:00:00,3567.0,30.3,22,Wednesday,11,Autumn
2023-11-29 23:00:00,3288.9,28.7,23,Wednesday,11,Autumn
2023-11-30 00:00:00,3180.5,26.0,0,Thursday,11,Autumn
2023-11-30 01:00:00,2994.4,26.0,1,Thursday,11,Autumn
2023-11-30 02:00:00,2730.6,28.3,2,Thursday,11,Autumn
2023-11-30 03:00:00,2765.4,25.4,3,Thursday,11,Autumn
2023-11-30 04:00:00,2481.6,28.5,4,Thursday,11,Autumn
2023-11-30 05:00:00,2265.0,27.4,5,Thursday,11,Autumn
2023-11-30 06:00:00,2276.3,27.7,6,Thursday,11,Autumn
2023-11-30 07:00:00,2196.7,26.5,7,Thursday,11,Autumn
2023-11-30 08:00:00,2025.2,25.9,8,Thursday,11,Autumn
2023-11-30 09:00:00,1980.6,29.1,9,Thursday,11,Autumn
2023-11-30 10:00:00,2018.1,26.5,10,Thursday,11,Autumn
2023-11-30 11:00:00,2125.6,26.3,11,Thursday,11,Autumn
2023-11-30 12:00:00,2255.9,26.8,12,Thursday,11,Autumn
2023-11-30 13:00:00,2347.1,27.2,13,Thursday,11,Autumn
2023-11-30 14:00:00,2472.1,25.3,14,Thursday,11,Autumn
2023-11-30 15:00:00,2736.5,26.0,15,Thursday,11,Autumn
2023-11-30 16:00:00,2810.1,26.0,16,Thursday,11,Autumn
2023-11-30 17:00:00,3132.7,28.2,17,Thursday,11,Autumn
2023-11-30 18:00:00,3267.1,25.6,18,Thursday,11,Autumn
2023-11-30 19:00:00,3533.3,24.3,19,Thursday,11,Autumn
2023-11-30 20:00:00,3592.4,23.9,20,Thursday,11,Autumn
2023-11-30 21:00:00,3573.0,24.7,21,Thursday,11,Autumn
2023-11-30 22:00:00,3417.3,28.9,22,Thursday,11,Autumn
2023-11-30 23:00:00,3389.3,26.9,23,Thursday,11,Autumn
2023-12-01 00:00:00,2989.0,27.5,0,Friday,12,Winter
2023-12-01 01:00:00,2863.9,27.6,1,Friday,12,Winter
2023-12-01 02:00:00,2917.0,26.8,2,Friday,12,Winter
2023-12-01 03:00:00,2675.4,26.6,3,Friday,12,Winter
2023-12-01 04:00:00,2306.8,28.3,4,Friday,12,Winter
2023-12-01 05:00:00,2272.7,27.0,5,Friday,12,Winter
2023-12-01 06:00:00,2079.7,28.9,6,Friday,12,Winter
2023-12-01 07:00:00,2031.6,27.7,7,Friday,12,Winter
2023-12-01 08:00:00,1861.4,25.8,8,Friday,12,Winter
2023-12-01 09:00:00,1992.2,26.0,9,Friday,12,Winter
2023-12-01 10:00:00,1962.2,25.7,10,Friday,12,Winter
2023-12-01 11:00:00,2084.2,28.6,11,Friday,12,Winter
2023-12-01 12:00:00,2090.0,26.1,12,Friday,12,Winter
2023-12-01 13:00:00,2310.9,25.6,13,Friday,12,Winter
2023-12-01 14:00:00,2431.8,27.2,14,Friday,12,Winter
2023-12-01 15:00:00,2727.3,26.6,15,Friday,12,Winter
2023-12-01 16:00:00,2922.1,27.2,16,Friday,12,Winter
2023-12-01 17:00:00,3103.3,29.6,17,Friday,12,Winter
2023-12-01 18:00:00,3252.7,28.1,18,Friday,12,Winter
2023-12-01 19:00:00,3656.5,26.8,19,Friday,12,Winter
2023-12-01 20:00:00,3450.8,24.6,20,Friday,12,Winter
2023-12-01 21:00:00,3440.5,26.0,21,Friday,12,Winter
2023-12-01 22:00:00,3430.8,27.8,22,Friday,12,Winter
2023-12-01 23:00:00,3451.9,25.0,23,Friday,12,Winter
2023-12-02 00:00:00,3019.4,29.8,0,Saturday,12,Winter
2023-12-02 01:00:00,2895.0,26.6,1,Saturday,12,Winter
2023-12-02 02:00:00,2661.5,26.7,2,Saturday,12,Winter
2023-12-02 03:00:00,2664.6,25.6,3,Saturday,12,Winter
2023-12-02 04:00:00,2503.2,27.4,4,Saturday,12,Winter
2023-12-02 05:00:00,2343.0,24.9,5,Saturday,12,Winter
2023-12-02 06:00:00,2137.1,29.9,6,Saturday,12,Winter
2023-12-02 07:00:00,2037.6,28.6,7,Saturday,12,Winter
2023-12-02 08:00:00,1948.1,28.1,8,Saturday,12,Winter
2023-12-02 09:00:00,1996.6,24.5,9,Saturday,12,Winter
2023-12-02 10:00:00,1958.8,26.9,10,Saturday,12,Winter
2023-12-02 11:00:00,2013.2,28.4,11,Saturday,12,Winter
2023-12-02 12:00:00,2148.4,27.5,12,Saturday,12,Winter
2023-12-02 13:00:00,2270.4,25.1,13,Saturday,12,Winter
2023-12-02 14:00:00,2416.3,25.6,14,Saturday,12,Winter
2023-12-02 15:00:00,2650.5,25.9,15,Saturday,12,Winter
2023-12-02 16:00:00,2818.8,25.7,16,Saturday,12,Winter
2023-12-02 17:00:00,3011.6,28.9,17,Saturday,12,Winter
2023-12-02 18:00:00,3283.6,23.7,18,Saturday,12,Winter
2023-12-02 19:00:00,3386.0,27.6,19,Saturday,12,Winter
2023-12-02 20:00:00,3587.8,24.7,20,Saturday,12,Winter
2023-12-02 21:00:00,3567.3,25.2,21,Saturday,12,Winter
2023-12-02 22:00:00,3297.9,23.6,22,Saturday,12,Winter
2023-12-02 23:00:00,3338.0,25.8,23,Saturday,12,Winter
2023-12-03 00:00:00,2958.6,28.7,0,Sunday,12,Winter
2023-12-03 01:00:00,2905.7,26.9,1,Sunday,12,Winter
2023-12-03 02:00:00,2832.5,24.7,2,Sunday,12,Winter
2023-12-03 03:00:00,2654.9,28.0,3,Sunday,12,Winter
2023-12-03 04:00:00,2439.4,28.3,4,Sunday,12,Winter
2023-12-03 05:00:00,2269.8,26.6,5,Sunday,12,Winter
2023-12-03 06:00:00,2215.7,29.5,6,Sunday,12,Winter
2023-12-03 07:00:00,2102.6,27.7,7,Sunday,12,Winter
2023-12-03 08:00:00,1975.9,27.5,8,Sunday,12,Winter
2023-12-03 09:00:00,1946.7,25.3,9,Sunday,12,Winter
2023-12-03 10:00:00,1902.9,27.4,10,Sunday,12,Winter
2023-12-03 11:00:00,2075.7,26.8,11,Sunday,12,Winter
2023-12-03 12:00:00,2160.1,27.2,12,Sunday,12,Winter
2023-12-03 13:00:00,2356.4,25.4,13,Sunday,12,Winter
2023-12-03 14:00:00,2463.5,26.7,14,Sunday,12,Winter
2023-12-03 15:00:00,2698.9,25.2,15,Sunday,12,Winter
2023-12-03 16:00:00,2755.5,23.2,16,Sunday,12,Winter
2023-12-03 17:00:00,3110.0,28.0,17,Sunday,12,Winter
2023-12-03 18:00:00,3215.3,24.2,18,Sunday,12,Winter
2023-12-03 19:00:00,3528.5,26.6,19,Sunday,12,Winter
2023-12-03 20:00:00,3437.1,27.0,20,Sunday,12,Winter
2023-12-03 21:00:00,3563.6,27.0,21,Sunday,12,Winter
2023-12-03 22:00:00,3246.4,26.0,22,Sunday,12,Winter
2023-12-03 23:00:00,3225.1,26.9,23,Sunday,12,Winter
2023-12-04 00:00:00,3049.4,27.0,0,Monday,12,Winter
2023-12-04 01:00:00,2852.9,27.4,1,Monday,12,Winter
2023-12-04 02:00:00,2672.1,28.9,2,Monday,12,Winter
2023-12-04 03:00:00,2641.9,26.7,3,Monday,12,Winter
2023-12-04 04:00:00,2423.8,26.4,4,Monday,12,Winter
2023-12-04 05:00:00,2255.7,25.0,5,Monday,12,Winter
2023-12-04 06:00:00,2160.3,27.0,6,Monday,12,Winter
2023-12-04 07:00:00,2197.5,27.3,7,Monday,12,Winter
2023-12-04 08:00:00,2058.7,26.0,8,Monday,12,Winter
2023-12-04 09:00:00,2037.8,27.1,9,Monday,12,Winter
2023-12-04 10:00:00,2022.7,25.9,10,Monday,12,Winter
2023-12-04 11:00:00,2070.2,27.3,11,Monday,12,Winter
2023-12-04 12:00:00,2028.9,27.7,12,Monday,12,Winter
2023-12-04 13:00:00,2245.8,27.7,13,Monday,12,Winter
2023-12-04 14:00:00,2405.1,26.5,14,Monday,12,Winter
2023-12-04 15:00:00,2481.9,24.8,15,Monday,12,Winter
2023-12-04 16:00:00,2715.2,25.4,16,Monday,12,Winter
2023-12-04 17:00:00,2865.7,27.2,17,Monday,12,Winter
2023-12-04 18:00:00,3245.6,30.0,18,Monday,12,Winter
2023-12-04 19:00:00,3521.6,25.8,19,Monday,12,Winter
2023-12-04 20:00:00,3655.0,27.0,20,Monday,12,Winter
2023-12-04 21:00:00,3568.9,25.5,21,Monday,12,Winter
2023-12-04 22:00:00,3323.7,24.9,22,Monday,12,Winter
2023-12-04 23:00:00,3080.8,25.3,23,Monday,12,Winter
2023-12-05 00:00:00,2875.7,23.0,0,Tuesday,12,Winter
2023-12-05 01:00:00,2791.0,28.2,1,Tuesday,12,Winter
2023-12-05 02:00:00,2675.7,22.8,2,Tuesday,12,Winter
2023-12-05 03:00:00,2569.6,25.8,3,Tuesday,12,Winter
2023-12-05 04:00:00,2361.8,24.4,4,Tuesday,12,Winter
2023-12-05 05:00:00,2296.6,24.8,5,Tuesday,12,Winter
2023-12-05 06:00:00,2139.5,28.2,6,Tuesday,12,Winter
2023-12-05 07:00:00,2056.3,26.5,7,Tuesday,12,Winter
2023-12-05 08:00:00,2052.2,24.7,8,Tuesday,12,Winter
2023-12-05 09:00:00,1916.4,25.3,9,Tuesday,12,Winter
2023-12-05 10:00:00,2016.2,25.0,10,Tuesday,12,Winter
2023-12-05 11:00:00,2055.1,26.1,11,Tuesday,12,Winter
2023-12-05 12:00:00,2134.1,26.4,12,Tuesday,12,Winter
2023-12-05 13:00:00,2328.5,29.0,13,Tuesday,12,Winter
2023-12-05 14:00:00,2480.8,23.3,14,Tuesday,12,Winter
2023-12-05 15:00:00,2535.2,26.1,15,Tuesday,12,Winter
2023-12-05 16:00:00,2775.5,25.7,16,Tuesday,12,Winter
2023-12-05 17:00:00,3027.6,27.6,17,Tuesday,12,Winter
2023-12-05 18:00:00,3217.5,26.7,18,Tuesday,12,Winter
2023-12-05 19:00:00,3491.6,27.1,19,Tuesday,12,Winter
2023-12-05 20:00:00,3571.5,26.7,20,Tuesday,12,Winter
2023-12-05 21:00:00,3683.7,24.8,21,Tuesday,12,Winter
2023-12-05 22:00:00,3266.3,28.0,22,Tuesday,12,Winter
2023-12-05 23:00:00,3218.1,27.4,23,Tuesday,12,Winter
2023-12-06 00:00:00,2931.7,27.4,0,Wednesday,12,Winter
2023-12-06 01:00:00,2918.2,27.9,1,Wednesday,12,Winter
2023-12-06 02:00:00,2618.9,26.6,2,Wednesday,12,Winter
2023-12-06 03:00:00,2595.3,28.2,3,Wednesday,12,Winter
2023-12-06 04:00:00,2378.7,26.6,4,Wednesday,12,Winter
2023-12-06 05:00:00,2229.6,25.7,5,Wednesday,12,Winter
2023-12-06 06:00:00,2068.6,26.0,6,Wednesday,12,Winter
2023-12-06 07:00:00,2026.5,26.0,7,Wednesday,12,Winter
2023-12-06 08:00:00,2044.0,25.2,8,Wednesday,12,Winter
2023-12-06 09:00:00,1968.2,28.5,9,Wednesday,12,Winter
2023-12-06 10:00:00,2021.3,26.5,10,Wednesday,12,Winter
2023-12-06 11:00:00,2135.7,26.2,11,Wednesday,12,Winter
2023-12-06 12:00:00,2160.5,26.6,12,Wednesday,12,Winter
2023-12-06 13:00:00,2240.3,30.5,13,Wednesday,12,Winter
2023-12-06 14:00:00,2449.3,24.3,14,Wednesday,12,Winter
2023-12-06 15:00:00,2554.5,24.7,15,Wednesday,12,Winter
2023-12-06 16:00:00,2745.8,23.9,16,Wednesday,12,Winter
2023-12-06 17:00:00,2884.6,25.7,17,Wednesday,12,Winter
2023-12-06 18:00:00,3305.8,26.4,18,Wednesday,12,Winter
2023-12-06 19:00:00,3399.0,25.3,19,Wednesday,12,Winter
2023-12-06 20:00:00,3553.3,25.2,20,Wednesday,12,Winter
2023-12-06 21:00:00,3422.0,26.2,21,Wednesday,12,Winter
2023-12-06 22:00:00,3424.1,25.3,22,Wednesday,12,Winter
2023-12-06 23:00:00,3158.1,26.5,23,Wednesday,12,Winter
2023-12-07 00:00:00,2981.8,27.5,0,Thursday,12,Winter
2023-12-07 01:00:00,2930.6,26.9,1,Thursday,12,Winter
2023-12-07 02:00:00,2776.3,27.2,2,Thursday,12,Winter
2023-12-07 03:00:00,2565.2,27.5,3,Thursday,12,Winter
2023-12-07 04:00:00,2304.3,26.3,4,Thursday,12,Winter
2023-12-07 05:00:00,2435.1,25.6,5,Thursday,12,Winter
2023-12-07 06:00:00,2234.4,24.7,6,Thursday,12,Winter
2023-12-07 07:00:00,2082.2,25.3,7,Thursday,12,Winter
2023-12-07 08:00:00,1947.7,25.1,8,Thursday,12,Winter
2023-12-07 09:00:00,1959.0,27.0,9,Thursday,12,Winter
2023-12-07 10:00:00,1958.1,26.4,10,Thursday,12,Winter
2023-12-07 11:00:00,2109.9,26.9,11,Thursday,12,Winter
2023-12-07 12:00:00,2155.1,24.1,12,Thursday,12,Winter
2023-12-07 13:00:00,2222.0,28.0,13,Thursday,12,Winter
2023-12-07 14:00:00,2386.6,25.2,14,Thursday,12,Winter
2023-12-07 15:00:00,2655.8,24.2,15,Thursday,12,Winter
2023-12-07 16:00:00,2884.9,25.2,16,Thursday,12,Winter
2023-12-07 17:00:00,3105.4,29.6,17,Thursday,12,Winter
2023-12-07 18:00:00,3284.0,25.3,18,Thursday,12,Winter
2023-12-07 19:00:00,3402.0,25.4,19,Thursday,12,Winter
2023-12-07 20:00:00,3242.5,25.6,20,Thursday,12,Winter
2023-12-07 21:00:00,3530.3,25.6,21,Thursday,12,Winter
2023-12-07 22:00:00,3378.7,24.7,22,Thursday,12,Winter
2023-12-07 23:00:00,3222.7,26.1,23,Thursday,12,Winter
2023-12-08 00:00:00,2989.5,27.3,0,Friday,12,Winter
2023-12-08 01:00:00,2766.2,26.2,1,Friday,12,Winter
2023-12-08 02:00:00,2754.0,24.0,2,Friday,12,Winter
2023-12-08 03:00:00,2601.2,25.2,3,Friday,12,Winter
2023-12-08 04:00:00,2446.3,24.9,4,Friday,12,Winter
2023-12-08 05:00:00,2313.9,25.8,5,Friday,12,Winter
2023-12-08 06:00:00,2168.2,27.7,6,Friday,12,Winter
2023-12-08 07:00:00,2019.6,25.5,7,Friday,12,Winter
2023-12-08 08:00:00,1977.0,25.6,8,Friday,12,Winter
2023-12-08 09:00:00,1964.5,28.4,9,Friday,12,Winter
2023-12-08 10:00:00,1985.8,27.0,10,Friday,12,Winter
2023-12-08 11:00:00,2091.5,26.6,11,Friday,12,Winter
2023-12-08 12:00:00,2170.5,28.6,12,Friday,12,Winter
2023-12-08 13:00:00,2378.6,26.4,13,Friday,12,Winter
2023-12-08 14:00:00,2542.4,22.7,14,Friday,12,Winter
2023-12-08 15:00:00,2582.5,27.0,15,Friday,12,Winter
2023-12-08 16:00:00,2502.1,23.3,16,Friday,12,Winter
2023-12-08 17:00:00,3076.5,26.4,17,Friday,12,Winter
2023-12-08 18:00:00,3172.1,23.1,18,Friday,12,Winter
2023-12-08 19:00:00,3347.2,25.0,19,Friday,12,Winter
2023-12-08 20:00:00,3485.2,25.2,20,Friday,12,Winter
2023-12-08 21:00:00,3457.1,24.5,21,Friday,12,Winter
2023-12-08 22:00:00,3422.6,25.2,22,Friday,12,Winter
2023-12-08 23:00:00,3079.1,27.3,23,Friday,12,Winter
2023-12-09 00:00:00,2898.8,24.5,0,Saturday,12,Winter
2023-12-09 01:00:00,2879.4,26.4,1,Saturday,12,Winter
2023-12-09 02:00:00,2752.6,24.1,2,Saturday,12,Winter
2023-12-09 03:00:00,2596.2,25.3,3,Saturday,12,Winter
2023-12-09 04:00:00,2352.9,26.0,4,Saturday,12,Winter
2023-12-09 05:00:00,2200.4,24.1,5,Saturday,12,Winter
2023-12-09 06:00:00,2104.4,23.6,6,Saturday,12,Winter
2023-12-09 07:00:00,2048.4,26.3,7,Saturday,12,Winter
2023-12-09 08:00:00,2049.7,27.2,8,Saturday,12,Winter
2023-12-09 09:00:00,1855.7,25.4,9,Saturday,12,Winter
2023-12-09 10:00:00,1965.4,24.9,10,Saturday,12,Winter
2023-12-09 11:00:00,1968.3,25.8,11,Saturday,12,Winter
2023-12-09 12:00:00,2043.5,25.6,12,Saturday,12,Winter
2023-12-09 13:00:00,2310.9,25.9,13,Saturday,12,Winter
2023-12-09 14:00:00,2437.0,21.8,14,Saturday,12,Winter
2023-12-09 15:00:00,2600.7,23.9,15,Saturday,12,Winter
2023-12-09 16:00:00,2825.2,24.3,16,Saturday,12,Winter
2023-12-09 17:00:00,2942.1,25.8,17,Saturday,12,Winter
2023-12-09 18:00:00,3173.9,25.8,18,Saturday,12,Winter
2023-12-09 19:00:00,3594.6,26.5,19,Saturday,12,Winter
2023-12-09 20:00:00,3491.1,25.9,20,Saturday,12,Winter
2023-12-09 21:00:00,3552.8,23.6,21,Saturday,12,Winter
2023-12-09 22:00:00,3364.3,27.7,22,Saturday,12,Winter
2023-12-09 23:00:00,3049.5,27.5,23,Saturday,12,Winter
2023-12-10 00:00:00,2821.2,23.5,0,Sunday,12,Winter
2023-12-10 01:00:00,2808.0,25.9,1,Sunday,12,Winter
2023-12-10 02:00:00,2776.4,24.5,2,Sunday,12,Winter
2023-12-10 03:00:00,2600.4,25.6,3,Sunday,12,Winter
2023-12-10 04:00:00,2450.1,27.0,4,Sunday,12,Winter
2023-12-10 05:00:00,2195.5,28.6,5,Sunday,12,Winter
2023-12-10 06:00:00,2213.1,26.5,6,Sunday,12,Winter
2023-12-10 07:00:00,1983.1,25.8,7,Sunday,12,Winter
2023-12-10 08:00:00,1982.9,24.9,8,Sunday,12,Winter
2023-12-10 09:00:00,1951.5,25.7,9,Sunday,12,Winter
2023-12-10 10:00:00,1963.8,27.4,10,Sunday,12,Winter
2023-12-10 11:00:00,2100.2,25.3,11,Sunday,12,Winter
2023-12-10 12:00:00,2089.8,24.1,12,Sunday,12,Winter
2023-12-10 13:00:00,2175.9,23.0,13,Sunday,12,Winter
2023-12-10 14:00:00,2400.8,26.2,14,Sunday,12,Winter
2023-12-10 15:00:00,2541.1,25.8,15,Sunday,12,Winter
2023-12-10 16:00:00,2988.9,24.4,16,Sunday,12,Winter
2023-12-10 17:00:00,3022.2,26.9,17,Sunday,12,Winter
2023-12-10 18:00:00,3169.5,24.8,18,Sunday,12,Winter
2023-12-10 19:00:00,3311.8,25.2,19,Sunday,12,Winter
2023-12-10 20:00:00,3341.0,25.4,20,Sunday,12,Winter
2023-12-10 21:00:00,3392.5,24.9,21,Sunday,12,Winter
2023-12-10 22:00:00,3366.8,25.7,22,Sunday,12,Winter
2023-12-10 23:00:00,3304.7,27.1,23,Sunday,12,Winter
2023-12-11 00:00:00,3051.1,23.5,0,Monday,12,Winter
2023-12-11 01:00:00,2860.5,26.0,1,Monday,12,Winter
2023-12-11 02:00:00,2678.3,25.5,2,Monday,12,Winter
2023-12-11 03:00:00,2562.7,25.5,3,Monday,12,Winter
2023-12-11 04:00:00,2360.1,26.5,4,Monday,12,Winter
2023-12-11 05:00:00,2343.6,25.3,5,Monday,12,Winter
2023-12-11 06:00:00,2113.3,25.9,6,Monday,12,Winter
2023-12-11 07:00:00,2024.1,26.3,7,Monday,12,Winter
2023-12-11 08:00:00,1859.8,24.5,8,Monday,12,Winter
2023-12-11 09:00:00,1939.0,25.7,9,Monday,12,Winter
2023-12-11 10:00:00,2010.0,24.8,10,Monday,12,Winter
2023-12-11 11:00:00,1974.4,25.0,11,Monday,12,Winter
2023-12-11 12:00:00,2083.7,24.7,12,Monday,12,Winter
2023-12-11 13:00:00,2292.4,25.9,13,Monday,12,Winter
2023-12-11 14:00:00,2306.8,25.3,14,Monday,12,Winter
2023-12-11 15:00:00,2629.9,25.8,15,Monday,12,Winter
2023-12-11 16:00:00,2714.6,25.2,16,Monday,12,Winter
2023-12-11 17:00:00,2937.8,22.8,17,Monday,12,Winter
2023-12-11 18:00:00,3106.8,25.3,18,Monday,12,Winter
2023-12-11 19:00:00,3427.6,25.3,19,Monday,12,Winter
2023-12-11 20:00:00,3714.7,25.6,20,Monday,12,Winter
2023-12-11 21:00:00,3543.4,24.3,21,Monday,12,Winter
2023-12-11 22:00:00,3278.7,23.4,22,Monday,12,Winter
2023-12-11 23:00:00,3275.6,26.2,23,Monday,12,Winter
2023-12-12 00:00:00,2939.6,24.6,0,Tuesday,12,Winter
2023-12-12 01:00:00,2937.1,25.3,1,Tuesday,12,Winter
2023-12-12 02:00:00,2750.1,24.6,2,Tuesday,12,Winter
2023-12-12 03:00:00,2354.5,25.0,3,Tuesday,12,Winter
2023-12-12 04:00:00,2327.3,24.4,4,Tuesday,12,Winter
2023-12-12 05:00:00,2296.4,23.6,5,Tuesday,12,Winter
2023-12-12 06:00:00,2128.0,25.8,6,Tuesday,12,Winter
2023-12-12 07:00:00,1973.4,24.1,7,Tuesday,12,Winter
2023-12-12 08:00:00,1934.5,25.3,8,Tuesday,12,Winter
2023-12-12 09:00:00,1852.6,25.7,9,Tuesday,12,Winter
2023-12-12 10:00:00,1961.3,24.2,10,Tuesday,12,Winter
2023-12-12 11:00:00,2137.1,23.2,11,Tuesday,12,Winter
2023-12-12 12:00:00,2162.7,28.7,12,Tuesday,12,Winter
2023-12-12 13:00:00,2367.1,24.3,13,Tuesday,12,Winter
2023-12-12 14:00:00,2444.1,26.0,14,Tuesday,12,Winter
2023-12-12 15:00:00,2623.7,28.0,15,Tuesday,12,Winter
2023-12-12 16:00:00,2882.3,26.2,16,Tuesday,12,Winter
2023-12-12 17:00:00,2989.7,24.6,17,Tuesday,12,Winter
2023-12-12 18:00:00,3176.4,25.0,18,Tuesday,12,Winter
2023-12-12 19:00:00,3477.5,23.8,19,Tuesday,12,Winter
2023-12-12 20:00:00,3620.8,26.4,20,Tuesday,12,Winter
2023-12-12 21:00:00,3428.3,25.9,21,Tuesday,12,Winter
